                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                    1650                                     1697                  1.3899999999999999E+000                  2.9999999999999999E-002                  3.1854740016612906E+009                  5.3436771478500771E+002                  3.2608780555069861E+003                  1.8662786316816230E+003                  1.3554327096864273E+002                  1.8116523883937717E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.7043273630567262E-001                  1.1230967035343507E-004                  1.6344093948050774E-002                  3.7918035149309927E-003                  3.0809170430138293E-003                  1.2023881524850109E+000                 -6.7309720305628878E-008                  5.0521907742709682E-001                  4.3404248248035259E-004                  6.6075332313962321E-001                  3.0335508757035638E-003                  9.8669681680905053E-003                  1.1876175156865216E-002                  3.7044581512257870E-003                  4.3325591342142578E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.2019442524049271E+000                  1.3342762874815296E+002                  1.2017810477341146E+000                  1.3272038929585793E+002                  1.4408811845385835E+007                  1.3415734972266750E+002                  6.4427043854731964E+006                  1.8458470101357179E+003                  1.8457778674190170E+003                  6.6341935891635659E-002                  1.2627683711971440E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.0052766631455968E+017                                    12115                               "gfortran"                                  "9.2.0"               "x86_64-osx-macos-19.11.2"                               "20220706" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.2023881524850109E+000                  2.1320779619480317E+000                  3.5133345582116364E+000                 -8.4338201240249866E+000                  2.8651812477924805E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                       2                  1.2023881524844096E+000                  2.1320779619346619E+000                  3.5133345585695923E+000                 -8.4338201215352662E+000                  2.8651812506555676E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                       3                  1.2023881524819813E+000                  2.1320779618806691E+000                  3.5133345597475163E+000                 -8.4338201133423443E+000                  2.8651812600771285E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                       4                  1.2023881524744406E+000                  2.1320779617129948E+000                  3.5133345634018553E+000                 -8.4338200879249960E+000                  2.8651812893061512E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                       5                  1.2023881524510538E+000                  2.1320779611929788E+000                  3.5133345703851133E+000                 -8.4338200393537299E+000                  2.8651813451613357E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                       6                  1.2023881524153399E+000                  2.1320779603988540E+000                  3.5133345788249608E+000                 -8.4338199806513376E+000                  2.8651814126669484E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                       7                  1.2023881523796258E+000                  2.1320779596047297E+000                  3.5133345925635955E+000                 -8.4338198850938682E+000                  2.8651815225545607E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                       8                  1.2023881522990669E+000                  2.1320779578134568E+000                  3.5133346116010218E+000                 -8.4338197526813623E+000                  2.8651816748241390E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                       9                  1.2023881522185080E+000                  2.1320779560221852E+000                  3.5133346437278483E+000                 -8.4338195292272982E+000                  2.8651819317882317E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      10                  1.2023881520271709E+000                  2.1320779517676960E+000                  3.5133347059470177E+000                 -8.4338190964704847E+000                  2.8651824294430264E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      11                  1.2023881516919348E+000                  2.1320779443135356E+000                  3.5133348194733669E+000                 -8.4338183068560948E+000                  2.8651833374715800E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      12                  1.2023881510663761E+000                  2.1320779304039141E+000                  3.5133350244316786E+000                 -8.4338168813092107E+000                  2.8651849768011486E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      13                  1.2023881499573372E+000                  2.1320779057439516E+000                  3.5133353739962940E+000                 -8.4338144500056078E+000                  2.8651877727197053E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      14                  1.2023881481079610E+000                  2.1320778646224734E+000                  3.5133359526296060E+000                 -8.4338104255413846E+000                  2.8651924007300704E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      15                  1.2023881450603109E+000                  2.1320777968575948E+000                  3.5133369094833138E+000                 -8.4338037706882254E+000                  2.8652000536340223E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      16                  1.2023881400101011E+000                  2.1320776845672067E+000                  3.5133385751676975E+000                 -8.4337921864911589E+000                  2.8652133752314071E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      17                  1.2023881309638418E+000                  2.1320774834306180E+000                  3.5133416075923480E+000                 -8.4337710988533754E+000                  2.8652376258557699E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      18                  1.2023881143478383E+000                  2.1320771140038199E+000                  3.5133469984995749E+000                 -8.4337336157321108E+000                  2.8652807319951159E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      19                  1.2023880853450943E+000                  2.1320764692336338E+000                  3.5133565275278267E+000                 -8.4336673773244542E+000                  2.8653569097239076E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      20                  1.2023880337192008E+000                  2.1320753216881916E+000                  3.5133746650444588E+000                 -8.4335413588565959E+000                  2.8655018466912767E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      21                  1.2023879319023143E+000                  2.1320730591223880E+000                  3.5134081957466012E+000                 -8.4333085998100028E+000                  2.8657695803781413E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      22                  1.2023877501444009E+000                  2.1320690221904783E+000                  3.5134661445605624E+000                 -8.4329069837504704E+000                  2.8662316411456747E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      23                  1.2023874421093532E+000                  2.1320621866490139E+000                  3.5135657656743642E+000                 -8.4322184483057896E+000                  2.8670240896182788E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      24                  1.2023869089729191E+000                  2.1320503739105474E+000                  3.5137206203466880E+000                 -8.4311530531392105E+000                  2.8682510145676581E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      25                  1.2023861368578017E+000                  2.1320333063203356E+000                  3.5139530352643478E+000                 -8.4295648766430276E+000                  2.8700816305722143E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      26                  1.2023849549285028E+000                  2.1320072712876703E+000                  3.5142926209494223E+000                 -8.4272679161765840E+000                  2.8727328374166881E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      27                  1.2023832929314882E+000                  2.1319708467879148E+000                  3.5148736332584178E+000                 -8.4233978608878335E+000                  2.8772089973264596E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      28                  1.2023801154322922E+000                  2.1319018010376576E+000                  3.5160881274402276E+000                 -8.4155441211218669E+000                  2.8863296587939344E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      29                  1.2023732825568494E+000                  2.1317558780520445E+000                  3.5183896298824835E+000                 -8.4015334570980365E+000                  2.9027410153400388E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      30                  1.2023615898818982E+000                  2.1315137721221764E+000                  3.5210601537652346E+000                 -8.3867465752036310E+000                  2.9203134041299283E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      31                  1.2023527004939993E+000                  2.1313356134588179E+000                  3.5231376646902608E+000                 -8.3761246099882474E+000                  2.9331010889356839E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      32                  1.2023461050428279E+000                  2.1312064860088609E+000                  3.5258502192936469E+000                 -8.3631723241391587E+000                  2.9488778279204988E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      33                  1.2023329804313947E+000                  2.1309567526918971E+000                  3.5292445856086201E+000                 -8.3487195109267169E+000                  2.9668602778686433E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      34                  1.2023227902020015E+000                  2.1307689172439703E+000                  3.5326156215001263E+000                 -8.3357713291587388E+000                  2.9833060192154441E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      35                  1.2023108342726250E+000                  2.1305547111575414E+000                  3.5368096736947683E+000                 -8.3215107106968933E+000                  3.0019070543747675E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      36                  1.2022967610393873E+000                  2.1303103289390126E+000                  3.5406023239013615E+000                 -8.3103410966911699E+000                  3.0169919188821130E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      37                  1.2022889403470396E+000                  2.1301777981719994E+000                  3.5435452263946878E+000                 -8.3024436509245305E+000                  3.0279206994938104E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      38                  1.2022804371710283E+000                  2.1300361645122932E+000                  3.5469141750435824E+000                 -8.2942612511436895E+000                  3.0395663782830948E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      39                  1.2022711107510462E+000                  2.1298835628630921E+000                  3.5521107921018249E+000                 -8.2830583940416584E+000                  3.0560965323965457E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
                                      40                  1.2022543307294158E+000                  2.1296156061057112E+000                  3.5584545687827682E+000                 -8.2719668249156495E+000                  3.0736700337698797E+000                  6.5698565593540315E-001                  3.1279283727242407E-001                  3.0221506792172725E-002 
