                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                    5450                                     2051                  1.3899999999999999E+000                  1.0000000000000000E-002                  4.6420318137335472E+009                  1.3152325761936150E+000                  3.4794510125178076E+003                  2.1233117059796768E+003                  1.2698261331952926E+002                  2.1137481735466412E+001                  0.0000000000000000E+000                  2.0715739384182336E-069                  9.5929201267525200E-019                  2.5163575243826375E-001                  9.1611616704641690E-028                  7.3563479445959234E-001                  1.0301609621284811E-003                  1.0962594247659265E+000                 -2.6546607371486669E-007                  4.0255803564437753E-001                  4.1966230541026241E-004                  1.9088208845543939E-001                  1.7107555928448262E-001                  5.9920113011961587E-004                  3.2219232354443816E-001                  1.1269431357693123E-003                  5.2711784251472060E-001                  4.7198500226524542E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0957539481603060E+000                  1.2459895415380370E+002                  1.0956435062529604E+000                  1.2412217984936731E+002                  1.3683376993307287E+007                  1.0462806763973387E+002                  5.1629698158712992E+006                  2.1295933862856386E+004                  3.3758631903183707E+000                  2.0063621501311893E+004                  1.0569431253941209E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.4649393620830285E+017                                    12115                               "gfortran"                                  "9.2.0"               "x86_64-osx-macos-19.11.2"                               "20220706" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.0962594247659265E+000                  2.1037442606700720E+000                  3.5415107264675871E+000                 -8.3915674785659586E+000                  2.9587514508968353E+000                  7.0755983555754820E-001                  2.8236481146367820E-001                  1.0075352978773600E-002 
                                       2                  1.0962594247653783E+000                  2.1037442606566237E+000                  3.5415107267534101E+000                 -8.3915674765703461E+000                  2.9587514531829542E+000                  7.0755983555754820E-001                  2.8236481146367820E-001                  1.0075352978773600E-002 
                                       3                  1.0962594247633912E+000                  2.1037442606078720E+000                  3.5415107277742042E+000                 -8.3915674694431743E+000                  2.9587514613476462E+000                  7.0755983555754820E-001                  2.8236481146367820E-001                  1.0075352978773600E-002 
                                       4                  1.0962594247563244E+000                  2.1037442604344800E+000                  3.5415107312644492E+000                 -8.3915674450743314E+000                  2.9587514892639240E+000                  7.0755983555754820E-001                  2.8236481146367820E-001                  1.0075352978773600E-002 
                                       5                  1.0962594247324349E+000                  2.1037442598483307E+000                  3.5415107406777948E+000                 -8.3915673793504855E+000                  2.9587515645553597E+000                  7.0755983555754820E-001                  2.8236481146367820E-001                  1.0075352978773600E-002 
                                       6                  1.0962594246728330E+000                  2.1037442583859645E+000                  3.5415107626500473E+000                 -8.3915672259406318E+000                  2.9587517402974965E+000                  7.0755983555754820E-001                  2.8236481146367820E-001                  1.0075352978773600E-002 
                                       7                  1.0962594245375523E+000                  2.1037442550667711E+000                  3.5415108014512717E+000                 -8.3915669550315837E+000                  2.9587520506435547E+000                  7.0755983555754820E-001                  2.8236481146367820E-001                  1.0075352978773600E-002 
                                       8                  1.0962594243286867E+000                  2.1037442499421233E+000                  3.5415108662938697E+000                 -8.3915665023034247E+000                  2.9587525692768049E+000                  7.0755983555754820E-001                  2.8236481146367820E-001                  1.0075352978773600E-002 
                                       9                  1.0962594239624335E+000                  2.1037442409558906E+000                  3.5415109793873127E+000                 -8.3915657126930547E+000                  2.9587534738337409E+000                  7.0755983555754820E-001                  2.8236481146367820E-001                  1.0075352978773600E-002 
                                      10                  1.0962594233256107E+000                  2.1037442253310976E+000                  3.5415111758267348E+000                 -8.3915643411762542E+000                  2.9587550450087892E+000                  7.0755983555754820E-001                  2.8236481146367820E-001                  1.0075352978773600E-002 
