                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                    2792                                     1833                  1.3899999999999999E+000                  2.0000000000000000E-002                  3.7362325702327633E+009                  1.9733820529549141E+002                  3.2686469545713958E+003                  2.3091349244308908E+003                  1.5005395998499930E+002                  1.9165032585802219E+001                  0.0000000000000000E+000                  1.2001928138227849E-039                  9.8035316446395371E-001                  9.5739520694845462E-005                  1.1471677854019808E-002                  1.8660335790356042E-003                  2.0539446955098704E-003                  1.1497998319738039E+000                 -9.6548526547573277E-008                  4.7113141956614407E-001                  4.5194798019129495E-004                  6.5521397004376736E-001                  1.9499891598331268E-003                  6.9427030643273826E-003                  6.9650987428591269E-003                  2.3616252657393199E-003                  4.6043468989729663E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1490936518795636E+000                  1.4726752388651889E+002                  1.1488766515421884E+000                  1.4647639706989756E+002                  1.7163017399413869E+007                  8.9562714889147998E+001                  4.9793531759829214E+006                  2.4765133273152342E+003                  2.2813410306400019E+003                  1.9480385562666569E+002                  1.5624669892954381E+002                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.1790858782651136E+017                                    12115                               "gfortran"                                  "9.2.0"               "x86_64-osx-macos-19.11.2"                               "20211107" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.1497998319738039E+000                  2.1762474611200204E+000                  3.5143680151590213E+000                 -8.4385896749845308E+000                  2.8730615808219295E+000                  6.8354946468167821E-001                  2.9630294582657157E-001                  2.0147589491750217E-002 
                                       2                  1.1497998319732290E+000                  2.1762474611104925E+000                  3.5143680153554424E+000                 -8.4385896736183330E+000                  2.8730615823929910E+000                  6.8354946468167821E-001                  2.9630294582657157E-001                  2.0147589491750217E-002 
                                       3                  1.1497998319711449E+000                  2.1762474610759619E+000                  3.5143680159579760E+000                 -8.4385896694274205E+000                  2.8730615872123324E+000                  6.8354946468167821E-001                  2.9630294582657157E-001                  2.0147589491750217E-002 
                                       4                  1.1497998319650726E+000                  2.1762474609753450E+000                  3.5143680179945136E+000                 -8.4385896552623230E+000                  2.8730616035014940E+000                  6.8354946468167821E-001                  2.9630294582657157E-001                  2.0147589491750217E-002 
                                       5                  1.1497998319435765E+000                  2.1762474606191700E+000                  3.5143680242886552E+000                 -8.4385896114835610E+000                  2.8730616538449087E+000                  6.8354946468167821E-001                  2.9630294582657157E-001                  2.0147589491750217E-002 
                                       6                  1.1497998318798699E+000                  2.1762474595635788E+000                  3.5143680337010288E+000                 -8.4385895460160203E+000                  2.8730617291293492E+000                  6.8354946468167821E-001                  2.9630294582657157E-001                  2.0147589491750217E-002 
                                       7                  1.1497998318161631E+000                  2.1762474585079872E+000                  3.5143680489454043E+000                 -8.4385894399841899E+000                  2.8730618510607315E+000                  6.8354946468167821E-001                  2.9630294582657157E-001                  2.0147589491750217E-002 
                                       8                  1.1497998316735096E+000                  2.1762474561442895E+000                  3.5143680755319573E+000                 -8.4385892550622881E+000                  2.8730620637118283E+000                  6.8354946468167821E-001                  2.9630294582657157E-001                  2.0147589491750217E-002 
                                       9                  1.1497998314562661E+000                  2.1762474525446693E+000                  3.5143681172734844E+000                 -8.4385889647308439E+000                  2.8730623975787761E+000                  6.8354946468167821E-001                  2.9630294582657157E-001                  2.0147589491750217E-002 
                                      10                  1.1497998311084627E+000                  2.1762474467817468E+000                  3.5143681901433963E+000                 -8.4385884578882795E+000                  2.8730629804230725E+000                  6.8354946468167821E-001                  2.9630294582657157E-001                  2.0147589491750217E-002 
                                      11                  1.1497998304698409E+000                  2.1762474362001196E+000                  3.5143683299526387E+000                 -8.4385874854567309E+000                  2.8730640986726192E+000                  6.8354946468167821E-001                  2.9630294582657157E-001                  2.0147589491750217E-002 
                                      12                  1.1497998292158966E+000                  2.1762474154229641E+000                  3.5143685993611737E+000                 -8.4385856116221607E+000                  2.8730662534944447E+000                  6.8354946468167821E-001                  2.9630294582657157E-001                  2.0147589491750217E-002 
                                      13                  1.1497998268229295E+000                  2.1762473757730016E+000                  3.5143690960322158E+000                 -8.4385821571430650E+000                  2.8730702259907090E+000                  6.8354946468167821E-001                  2.9630294582657157E-001                  2.0147589491750217E-002 
                                      14                  1.1497998224926311E+000                  2.1762473040232209E+000                  3.5143699714864236E+000                 -8.4385760682820230E+000                  2.8730772279317423E+000                  6.8354946468167821E-001                  2.9630294582657157E-001                  2.0147589491750217E-002 
                                      15                  1.1497998149723272E+000                  2.1762471794191147E+000                  3.5143714932147092E+000                 -8.4385654849991170E+000                  2.8730893983451478E+000                  6.8354946468167821E-001                  2.9630294582657157E-001                  2.0147589491750217E-002 
                                      16                  1.1497998018940931E+000                  2.1762469627305516E+000                  3.5143742650152698E+000                 -8.4385462092553620E+000                  2.8731115650198760E+000                  6.8354946468167821E-001                  2.9630294582657157E-001                  2.0147589491750217E-002 
                                      17                  1.1497997774536155E+000                  2.1762465578021501E+000                  3.5143796455435985E+000                 -8.4385087973523927E+000                  2.8731545887083607E+000                  6.8354946468167821E-001                  2.9630294582657157E-001                  2.0147589491750217E-002 
