                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                    3050                                     1935                  1.3799999999999999E+000                  2.0000000000000000E-002                  3.8385901602693281E+009                  1.6338795058654951E-003                  3.2658054429881986E+003                  2.2925101524701663E+003                  1.4977311183763206E+002                  1.9200659368455899E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8034837198934310E-001                  9.5531956845268753E-005                  1.1437791868654042E-002                  1.9049245389701542E-003                  2.0539446955157897E-003                  1.1371909576608905E+000                 -9.6621900514933918E-008                  4.6251165908736341E-001                  4.5282255972943909E-004                  6.5059216362925532E-001                  2.8086035743109272E-003                  6.8906305703142498E-003                  6.8536550007049831E-003                  2.3357273352548023E-003                  4.6040932787244093E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1364837896006965E+000                  1.4696968442043101E+002                  1.1362588077238134E+000                  1.4614361561361281E+002                  1.7209476217286073E+007                  8.8409963979726911E+001                  4.9604620351869501E+006                  5.0361283672430433E+007                  1.2613133413952398E+003                  4.9461993673412688E+007                  9.0306342617348186E+004                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.2113880400488606E+017                                    12115                               "gfortran"                                  "9.2.0"               "x86_64-osx-macos-19.11.2"                               "20211107" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.1371909576608905E+000                  2.1754338532254054E+000                  3.5139903085647095E+000                 -8.4389495738654787E+000                  2.8722822707792366E+000                  6.8351809106054229E-001                  2.9633620141845235E-001                  2.0145707521005418E-002 
                                       2                  1.1371909576603219E+000                  2.1754338532159241E+000                  3.5139903087586388E+000                 -8.4389495725167354E+000                  2.8722822723303727E+000                  6.8351809106054229E-001                  2.9633620141845235E-001                  2.0145707521005418E-002 
                                       3                  1.1371909576582606E+000                  2.1754338531815494E+000                  3.5139903093563754E+000                 -8.4389495683595843E+000                  2.8722822771113448E+000                  6.8351809106054229E-001                  2.9633620141845235E-001                  2.0145707521005418E-002 
                                       4                  1.1371909576522163E+000                  2.1754338530807487E+000                  3.5139903109192647E+000                 -8.4389495574899644E+000                  2.8722822896120568E+000                  6.8351809106054229E-001                  2.9633620141845235E-001                  2.0145707521005418E-002 
                                       5                  1.1371909576370673E+000                  2.1754338528281147E+000                  3.5139903148333640E+000                 -8.4389495302681112E+000                  2.8722823209188171E+000                  6.8351809106054229E-001                  2.9633620141845235E-001                  2.0145707521005418E-002 
                                       6                  1.1371909575991397E+000                  2.1754338521956038E+000                  3.5139903243911816E+000                 -8.4389494637952218E+000                  2.8722823973666172E+000                  6.8351809106054229E-001                  2.9633620141845235E-001                  2.0145707521005418E-002 
                                       7                  1.1371909575074597E+000                  2.1754338506666837E+000                  3.5139903412003273E+000                 -8.4389493468907268E+000                  2.8722825318137928E+000                  6.8351809106054229E-001                  2.9633620141845235E-001                  2.0145707521005418E-002 
                                       8                  1.1371909573712013E+000                  2.1754338483943423E+000                  3.5139903677874376E+000                 -8.4389491619824391E+000                  2.8722827444694250E+000                  6.8351809106054229E-001                  2.9633620141845235E-001                  2.0145707521005418E-002 
                                       9                  1.1371909571469285E+000                  2.1754338446542114E+000                  3.5139904131350947E+000                 -8.4389488465985494E+000                  2.8722831071798995E+000                  6.8351809106054229E-001                  2.9633620141845235E-001                  2.0145707521005418E-002 
                                      10                  1.1371909567562706E+000                  2.1754338381393259E+000                  3.5139904927315375E+000                 -8.4389482930224737E+000                  2.8722837438259297E+000                  6.8351809106054229E-001                  2.9633620141845235E-001                  2.0145707521005418E-002 
                                      11                  1.1371909560675726E+000                  2.1754338266541380E+000                  3.5139906342582701E+000                 -8.4389473087386069E+000                  2.8722848758126225E+000                  6.8351809106054229E-001                  2.9633620141845235E-001                  2.0145707521005418E-002 
