                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                                     date 
                                    3900                                     1611                  1.3799999999999999E+000                  2.0000000000000000E-002                  3.8388252599625125E+009                  2.0530608488240983E+001                  4.4175006160217326E+003                  8.9026933399752451E+001                  1.6131186265373696E+001                  1.8563834361262629E+001                  0.0000000000000000E+000                  0.0000000000000000E+000                  9.8034837194564395E-001                  9.5531950543379905E-005                  1.1437791915272451E-002                  1.9049245411477331E-003                  2.0539446955158093E-003                  1.1370670277997703E+000                 -4.0420916671110715E-010                  4.6242774301399792E-001                  4.4645582230051870E-004                  6.4163674433352735E-001                  1.1090169988581968E-002                  4.8884885160245684E-003                  6.8585574411068276E-003                  2.3354727906227182E-003                  4.6041459874607427E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.1370664221322386E+000                  1.6082601619690056E+001                  1.1370662243907843E+000                  1.6069720723868461E+001                  6.0833106875939679E+005                  2.1133136170905687E+004                  1.2772168874941076E+008                  2.2315551698732647E+003                  2.0946544155266924E+000                  2.0998625661939800E+003                  8.2156454929306673E+000                  5.0000000000000000E+001                  1.0000000000000000E+003                  1.2114622331626477E+017                                    12115                               "gfortran"                                  "9.2.0"               "x86_64-osx-macos-19.11.2"                               "20211107" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.1370670277997703E+000                  1.2076663059855066E+000                  3.6451766820166860E+000                 -7.8799348251798120E+000                  3.5645291012003071E+000                  6.8351809106048944E-001                  2.9633620141850503E-001                  2.0145707521005529E-002 
                                       2                  1.1370670277992017E+000                  1.2076663038906481E+000                  3.6451768599783367E+000                 -7.8799335796999248E+000                  3.5645305247032271E+000                  6.8351809106048944E-001                  2.9633620141850503E-001                  2.0145707521005529E-002 
                                       3                  1.1370670277981714E+000                  1.2076663000937282E+000                  3.6451770893516349E+000                 -7.8799319744220613E+000                  3.5645323594335081E+000                  6.8351809106048944E-001                  2.9633620141850503E-001                  2.0145707521005529E-002 
                                       4                  1.1370670277971409E+000                  1.2076662962968239E+000                  3.6451774775640806E+000                 -7.8799292575259523E+000                  3.5645354646759806E+000                  6.8351809106048944E-001                  2.9633620141850503E-001                  2.0145707521005529E-002 
                                       5                  1.1370670277946830E+000                  1.2076662872413475E+000                  3.6451780246181174E+000                 -7.8799254290410135E+000                  3.5645398404037025E+000                  6.8351809106048944E-001                  2.9633620141850503E-001                  2.0145707521005529E-002 
                                       6                  1.1370670277922255E+000                  1.2076662781859484E+000                  3.6451788452031013E+000                 -7.8799196863997070E+000                  3.5645464039131705E+000                  6.8351809106048944E-001                  2.9633620141850503E-001                  2.0145707521005529E-002 
                                       7                  1.1370670277873103E+000                  1.2076662600753942E+000                  3.6451806566702629E+000                 -7.8799070098278934E+000                  3.5645608925775099E+000                  6.8351809106048944E-001                  2.9633620141850503E-001                  2.0145707521005529E-002 
                                       8                  1.1370670277759496E+000                  1.2076662182183084E+000                  3.6451844617696287E+000                 -7.8798803841624556E+000                  3.5645913246570746E+000                  6.8351809106048944E-001                  2.9633620141850503E-001                  2.0145707521005529E-002 
                                       9                  1.1370670277531225E+000                  1.2076661341187485E+000                  3.6451895433481960E+000                 -7.8798448317890379E+000                  3.5646319603675676E+000                  6.8351809106048944E-001                  2.9633620141850503E-001                  2.0145707521005529E-002 
                                      10                  1.1370670277302957E+000                  1.2076660500260237E+000                  3.6451980473914602E+000                 -7.8797853461519951E+000                  3.5646999529964369E+000                  6.8351809106048944E-001                  2.9633620141850503E-001                  2.0145707521005529E-002 
